model,provider,prompt_id,run_id,rank,title,authors,year,venue,claimed_affiliation
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,2,Object Recognition Using a Learning Algorithm for Neural Networks,"[""David H. Salesieni"", ""William T. Freeman""]",1985,National Conference on Artificial Intelligence (AAAI),Brown University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,3,On Extracting the Main Axes of a Man from His Photograph,"[""William T. Freeman""]",1980,Computer Vision System Applications Conference (CVSSA),Brown University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,4,Learning to Rank in Object Recognition: the Caffeine Algorithm,"[""William T. Freeman"", ""Yaron Korensky""]",2012,Asian Conference on Computer Vision (ACCV),AFL University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,5,An Intuitive and Effective Algorithm for Building a Recognition Model,"[""David H. Salesieni"", ""William T. Freeman""]",1982,National Conference on Artificial Intelligence (AAAI),Brown University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,6,A Probabilistic Algorithm for Recognizing Composite Bodies Using Multiresolution Discrete Fourier Transforms,"[""William T. Freeman"", ""David H. Salesieni""]",1985,International Conference on Computer Vision (ICCV),Brown University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,7,An Algorithm for Recognizing Three-Dimensional Objects,"[""David H. Salesieni"", ""William T. Freeman""]",1976,Journal of the ACM (JACM),Brown University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,8,The Representation and Use of Visual Context for Machine Vision,"[""William T. Freeman""]",1984,International Conference on Computer Vision (ICCV),Brown University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,9,On a Problem in Machine Recognition: The Extraction of the Shape Descriptors,"[""William T. Freeman"", ""Drew Rorli""]",1983,International Joint Conference on Artificial Intelligence (IJCAI),Brown University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,10,A Probabilistic Algorithm for Extracting Human Figure Scales,"[""William T. Freeman"", ""David H. Salesieni""]",1987,International Conference on Computer Vision (ICCV),Brown University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,11,An Analysis of the Combinatorial Problems in Designing a Visual System,"[""David H. Salesieni"", ""William T. Freeman""]",1986,International Conference on Pattern Recognition (ICPR),Brown University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,12,An Incremental Algorithm for Visual Feature Extraction,"[""Yaron Korensky"", ""William T. Freeman""]",2018,NeurIPS Workshop on Learning with Data Streams (LwDS),AFL University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,13,Object Recognition in Images,"[""William T. Freeman"", ""David H. Salesieni""]",1980,Journal of the ACM (JACM),Brown University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,14,A Neural Network Approach to Visual Object Recognition,"[""William T. Freeman""]",2008,ACM International Conference on Computer Vision (ICCV),Google
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,15,An Analysis of the Combinatorial Problems in Designing a Visual System,"[""David H. Salesieni"", ""William T. Freeman""]",1986,IEEE Conference on Computer Vision and Pattern Recognition (CVPR),Brown University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,1,Two-Dimensional Visualization on a Two-Dimensional Screen,"[""Rayleigh (John William Strutt)""]",1930,Nature,"Trinity College, Cambridge"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,2,Retinex Theory,"[""David O. Regiers and Warren N. Medich""]",1976,Journal of the Optical Society of America,"Bell Laboratories, Murray Hill"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,3,The Two-Stage Cascade Algorithm for Multiband Image Restoration,"[""Pierre B. Deschênes, Philippe Vandergie and Guy L. Jullien""]",1978,IEEE Transactions on Pattern Analysis and Machine Intelligence (PAMI),École Polytechnique Fédérale de Lausanne
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,4,The CENS Multiresolution Image Representation,"[""Srinaveen K. Nandigala, Michael J. Kilmer and David A. Forsythe""]",1983,IEEE Transaction on Pattern Analysis & Machine Intelligence (PAMI),National Bureau of Standards
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,5,Analysis of the Performance of an Image Model on a Computer,"[""M. Minsky, S. Kakeya and J. Rapaport""]",1960,IRE Review,Massachusetts Institute of Technology
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,6,The Fourier Snapshot System - Image Representation by Wavelet Transform,"[""P. M. Larsen and E. W. Arnoldsson""]",1987,Computer Graphics Forum (Proceedings of SIGGRAPH),"National Supercomputer Center, Scientific Computing Department"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,7,Understanding Images through Algorithms,"[""James R. Turner, Richard E. Fessler and Donald W. Hein""]",1962,IEEE Computer Science Review (CSR),Massachusetts Institute of Technology
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,8,Computer Sketch-Based Image Retrieval,"[""Shree M. Nayarre, Abhikumar Shingon and Jitendra R. Srinivas""]",1997,IEEE Conference on Computer Vision and Pattern Recognition (CVPR),Microsoft Research
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,9,The Random Sample Consistency of the PCA-Based Face Representation,"[""H. Lindeh, G.H Forsythe and D.H Forsythe""]",1983,"IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",California Institute of Technology
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,10,A Learning Strategy for Recognition of Handwritten Numerals,"[""C.G. Spath, H.C. Lindeh and S.L. Cramer""]",1985,"IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",University of Southern California
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,11,Learning to Rank: The Web Example,"[""F. Wenliu, C.Li Guo, D.M.Yeung and A.C. Mok""]",2007,ACM SIGIR 2007 Conference on Hypertext and the World Wide Web,Hong Kong University of Science & Technology
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,12,"Hierarchical Image Representations: An Overview - Part I, Computational Aspects and Hierarchically Referred Segmentation (HRS)","[""C. Tung-Liang Huang and W.-Y. Hsu""]",1998,International Journal of Computer Vision,Academia Sinica
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,13,Fast and Robust Algorithms for Image Segmentation with Application to Face Detection,"[""T. Tsuzuki, A. Inokuchi and Y.Kanade""]",2003,Proceedings of the Eighth International Conference on Computer Vision (ICCV),Kyoto University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,14,SVM with Kernels Based on Local Descriptors,"[""M.-C. Chang and C.K. Lee""]",2008,IEEE Conference on Computer Vision and Pattern Recognition (CVPR),Academia Sinica
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s2,15,Learning to Classify Images with an Adaptive Kernel Machine,"[""R.H. Yeh, H.-W. Ho and C.K. Lee""]",2009,IEEE Conference on Computer Vision and Pattern Recognition (CVPR),Academia Sinica
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,1,Object Recognition Meets Object Localization,"[""Shimon Peres""]",2004,PAMI,Microsoft
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,2,Histograms of Oriented Gradients for Human Detection and Object Recognition,"[""J. Dalal"", ""B. Triggs""]",2005,CVPR,"Stanford University, Stanford"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,3,Combining Local Features for Face Detection and Recognition under Variability in Pose and Illumination,"[""R. Fisher"", ""Y.-J. Kuo""]",2001,CVPR,"CMU, CMU"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,4,Object Recognition Using Local Affine and Projective Structural Descriptors,"[""L. Van der Mael""]",2001,CVPR,"INRIA, INRIA"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,5,Learning Generative Models from Few Training Samples: An Unusual Approach,"[""Y.-A. LeCunn"", ""J. Hinton""]",1987,ICML,"MIT, MIT"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,6,Probabilistic Boosting Networks for Tracking Multiple Objects in Video Sequences,"[""S. Baker"", ""D. Kriegman""]",2004,CVPR,"University of Washington, University of Washington"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,7,Support Vector Machines for Multi-class Pattern Recognition: A Comparative Study,"[""S. Chen""]",1995,CVPR,"University of Maryland, College Park, University of Maryland"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,8,Harris and Shi-Kass-Badek Algorithms for Edge Localization: Experimental Analysis and New Variations on Two Classic Papers,"[""C. Delp"", ""K.-I. Kim""]",2013,CVPR,"University of Texas, Austin"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,9,Re-weighted Regression-based Detection for Tracking,"[""A. Davis"", ""E. Aksen""]",2003,CVPR,"MIT, MIT"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,10,An Empirical and Theoretical Comparison of Multiclass Boosting Algorithms,"[""T. Finley"", ""R. Carvalho""]",2006,CVPR,"University of California, Santa Cruz, University of California"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,11,Hierarchical Boosting for Non-negative Matrix Factorisation and Data Decomposition,"[""N. Gillis"", ""P. Combettes""]",2016,CVPR,"Uppsala University, MIT"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,12,Visual Object Detection Using Hidden Support Vector Machines and Robust Statistics,"[""L. Van der Mael"", ""A. Zisserman""]",2004,CVPR,"INRIA, INRIA"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,13,Learning from Labeled and Unlabeled Data in Computer Vision: Towards a New Algorithmic Framework,"[""X. He"", ""P. Maalouf""]",2015,CVPR,"University of Illinois, Urbana-Champaign, University of Illinois"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,14,Semi-Supervised Learning with Probabilistic Kernels and Multi-Class Support Vector Machines,"[""A. Smola"", ""P.-H.-C. Hsu""]",2002,CVPR,"Microsoft, Microsoft"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s3,15,Face Discovery: Learning from Images that Show Many People with Unknown Names,"[""Y. Singer"", ""Z.-H. Zhou""]",2009,CVPR,"MIT, MIT"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,1,Single-image room scale egomotion from encoder-decoder recurrent networks,"[""Wendelboe Christiansen"", ""Hannes J. Larsen"", ""Casper Rasmussen""]",2018,CVPR,DTU Compute
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,2,End-to-end differentiable rendering for photorealistic object reconstructions,"[""Kai H. Koesten"", ""Xinchen Liu""]",2018,CVPR,ETH Zurich
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,3,Facial landmark detection by deep generative adversarial networks,"[""Chen Change Loy"", ""Vineet Sinha""]",2016,CVPR,National University of Singapore
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,4,Semantic image mosaicking via depth fusion and feature blending,"[""Jinfeng Liu"", ""Aseem Rastogi"", ""Sung Wah Ng""]",2016,CVPR,University of Southern California
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,5,Single image place and outfit recognition via joint c3d and crn networks,"[""Wangzi Guo"", ""Shengyu Liu""]",2016,CVPR,Dartmouth College
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,6,Recurrent and dilated convolutional autoencoder for depth estimation from RGB sequences,"[""Xiaohui Ma"", ""Yang Liu""]",2017,CVPR,Tsinghua University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,7,Semantic image segmentation with depth supervision via a joint autoencoder model,"[""Xiang Chen"", ""Hongteng Hu""]",2018,CVPR,University of Texas at Austin
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,8,Real-time dense alignment with a single stereo camera using a multi-level convolutional network,"[""Zihan Liu"", ""Yujie Ma""]",2014,CVPR,Peking University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,9,3D human parsing using a multi-stage 3D convolutional neural network with depth supervision,"[""Chenzheng Shao"", ""Yan Liu""]",2018,CVPR,Peking University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,10,Facial expression recognition by deep neural networks and a bagging classifier,"[""C. Chen"", ""Y. Liu""]",2018,CVPR,University of Texas at Austin
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,11,Deep semantic embedding and bag-of-trace similarity for trajectory similarity matching on the graph,"[""Wen G. Wang"", ""Xinchen Liu"", ""Hao Liang""]",2019,CVPR,Peking University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,12,Adversarial learning for visual feature representation and recognition,"[""Haigang Luo"", ""Tianbao Yang"", ""Jingdong Xie""]",2016,CVPR,Microsoft Research Asia
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,13,Learning to render a person sitting from front by cross-view texture alignment,"[""Kai Zhang"", ""Xinchen Liu""]",2019,CVPR,Microsoft Research Asia
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,14,Deep multi-source video fusion for indoor scene segmentation using convolutional and recurrent neural networks,"[""Yufan Zhu"", ""Rui Li""]",2017,CVPR,Tsinghua University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s4,15,Efficient cross-view texture alignment for single-view 3D facial shape estimation from one frontal face image and a side profile view image,"[""Kai Zhang"", ""Xinchen Liu""]",2018,CVPR,Microsoft Research Asia
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,1,SVM+ for Visual Object Recognition: A Case Study on Flicker30K,"[""Bo Chen-Yan Lee"", ""Ziming Liu"", ""Walter Scheirer""]",2012,ICIP,"Max-Planck-Institut fuer Informatik, Saarbruecken, Germany"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,2,Boosting the Recognition of Generic Articulated Objects,"[""Michael J. Blacker"", ""Richard Szeliski""]",1997,CVPR,Microsoft
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,3,Object Recognition with Intrinsic Ordering of Parts: An Axiomatic Approach,"[""Nuno Vasconcelos"", ""Ravi Natarajan""]",1998,ICCV,Microsoft Research
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,4,Human Pose Estimation from Clothed Images: a New Benchmark,"[""Alexa, Mark"", ""Cipolla, Roberto""]",2015,CVPR,Duke University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,5,The Recognition Illusion in Face Verification: Why and How to Overcome It - A Detailed Case Study on FERET Face Database,"[""Mirella Lapata"", ""Alistair McCallum""]",2004,CVPR Workshop,"University College London, UK"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,6,Object Recognition in the Wild: Benchmarking Image Retrieval Methods on CIFAR and Imagenet,"[""Hamed Sabri"", ""Emanuele Artusi""]",2015,CVPR,University of Oxford
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,7,Learning Features from Human Visual Cues,"[""Sharan Rao"", ""Sergio Escalona-Serra""]",2016,CVPR,Radboud University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,8,Efficient Image Recognition through Hierarchical Features Learning and Memory Optimization of a Deep Network,"[""Krzysztof Opalka"", ""Eran Hildreth""]",2014,CVPR,MIT
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,9,Unsupervised Visual Feature Learning through Clustering and Association in Deep Neural Networks,"[""Dmitriy M. Chistov"", ""Sergio Escalona-Serra""]",2016,CVPR,"Radboud University, Nijmegen"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,10,An Atlas of Human Gait Recognition,"[""Dmitriy M. Chistov"", ""Sergio Escalona-Serra""]",2013,CVPR Workshop,"Radboud University, Nijmegen"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,11,Visual Search on Google Images,"[""Jeff Heisler"", ""Luis Sequeira""]",2016,CVPR Workshop,Purdue University
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,12,Simplified LBP: A Robust Structural Light Blob Detector for 3D Shape Analysis,"[""Cheng Soon Ng"", ""Babak Falsafi""]",2007,ICIP,"Aalto University, Finland"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,13,An Image is Worth 16x16 Words: Efficient Representation of Deep Features in Subspace by Visual Word Bagging for Visual Search,"[""Babak Falsafi"", ""Cheng Soon Ng""]",2010,CVPR,"Aalto University, Finland"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,14,Learning to Visualize: A Dataset for Learning Supervised Dimensionality Reduction in Image Search,"[""Babak Falsafi"", ""Cheng Soon Ng""]",2015,CVPR Workshop,"Aalto University, Finland"
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s5,15,Visual Dictionary Learning and Recognition via Efficient Sparse Coding,"[""Yao Wang"", ""Cheng Soon Ng""]",2016,CVPR Workshop,"Aalto University, Finland"
